kode_prov,kode_kab,kode,nama_pemda,tkdd_pendapatan,tkdd_belanja,perubahan_apbd,grouping
73,6,7306,GOWA,0.69208028925601300000,0.65593599431519900000,0.17749406924515000000,mandiri
73,72,7372,KOTA PARE PARE,0.69187448639549400000,0.68279244691997100000,0.12361247941723600000,mandiri
35,5,3505,BLITAR,0.69165556713047700000,0.64059570802000100000,0.09986706212638770000,mandiri
18,3,1803,LAMPUNG UTARA,0.69130625263546600000,0.67959814488207500000,0.07592658377617960000,mandiri
92,10,9210,MAYBRAT,0.69108753020644900000,0.68735939216148700000,1.00000000000000000000,mandiri
18,2,1802,LAMPUNG TENGAH,0.69092795317136400000,0.66974417551744900000,0.10809431753126100000,mandiri
32,6,3206,TASIKMALAYA,0.69029115680304400000,0.68598659750645200000,0.12761569385897400000,mandiri
19,71,1971,KOTA PANGKALPINANG,0.69019040966608600000,0.60246830447232400000,0.05559513474612200000,mandiri
18,9,1809,PESAWARAN,0.68956462008802100000,0.67333189989685000000,1.00000000000000000000,mandiri
81,71,8171,KOTA AMBON,0.68821874805689600000,0.68298203816402000000,0.20503778016698200000,mandiri
82,1,8201,HALMAHERA BARAT,0.68759855970060400000,0.71187345251837900000,0.14936462098052100000,mandiri
35,71,3571,KOTA KEDIRI,0.68759026472591800000,0.59789118589966700000,0.10278792420420600000,mandiri
13,75,1375,KOTA BUKITTINGGI,0.68734811319408100000,0.55498272346645700000,0.18503737554758900000,mandiri
33,12,3312,WONOGIRI,0.68646057797337700000,0.65229373156245300000,0.07984628111486490000,mandiri
92,8,9208,KAIMANA,0.68618197494012300000,0.64992471909101600000,0.29279548291906800000,mandiri
36,1,3601,PANDEGLANG,0.68425364689345100000,0.64882445856192400000,0.07403387914323320000,mandiri
16,1,1601,OGAN KOMERING ULU,0.68423982582453100000,0.65814205283998000000,0.61807060735836300000,mandiri
62,7,6207,SERUYAN,0.68391911468356400000,0.63395675868175800000,0.19749061797672700000,mandiri
12,13,1213,MANDAILING NATAL,0.68329108492658300000,0.67263333549663000000,1.00000000000000000000,mandiri
61,12,6112,KUBU RAYA,0.68302360140212500000,0.64115107865991700000,0.19785920983231200000,mandiri
33,14,3314,SRAGEN,0.68272910483875500000,0.64770544738287000000,0.06371023999262680000,mandiri
16,8,1608,OGAN KOMERING ULU TIMUR,0.68271223042618000000,0.70178917007075600000,0.23495116903780400000,mandiri
12,21,1221,PADANG LAWAS,0.68232958036418100000,0.66092635489820400000,1.00000000000000000000,mandiri
63,2,6302,KOTABARU,0.68054486943331900000,0.65258164359969800000,1.00000000000000000000,mandiri
32,8,3208,KUNINGAN,0.68021374897068500000,0.68098285814480400000,0.10742385606415000000,mandiri
92,12,9212,PEGUNUNGAN ARFAK,0.68014695854810100000,0.68156944388694500000,1.00000000000000000000,mandiri
35,29,3529,SUMENEP,0.67825726497113800000,0.59976576125559400000,0.19220798204302600000,mandiri
63,10,6310,TANAH BUMBU,0.67713837805779000000,0.59496717038533100000,0.00894122898287050000,mandiri
34,3,3403,GUNUNGKIDUL,0.67710873018374100000,0.62823709686047600000,0.09969706839995290000,mandiri
91,6,9106,BIAK NUMFOR,0.67699096392744800000,0.67300190980850300000,1.00000000000000000000,mandiri
18,72,1872,KOTA METRO,0.67684180945426700000,0.63263804612540700000,0.19114692602207500000,mandiri
91,14,9114,TOLIKARA,0.67560185243165700000,0.65838392785663800000,1.00000000000000000000,mandiri
12,12,1212,TOBA SAMOSIR,0.67548421753087800000,0.64608137773961400000,0.12320052733101500000,mandiri
92,9,9209,TAMBRAUW,0.67544662186820900000,0.76747266165018500000,0.16699897708220800000,mandiri
63,3,6303,BANJAR,0.67537892028629000000,0.60264105010978100000,0.09314530704169410000,mandiri
53,18,5318,SUMBA BARAT DAYA,0.67468064171952000000,0.63675955638846500000,0.08242778835395490000,mandiri
15,1,1501,KERINCI,0.67465118628659600000,0.64816690427180600000,0.33871358840626700000,mandiri
35,19,3519,MADIUN,0.67464604020730100000,0.65129431557884700000,0.13885122926883900000,mandiri
18,10,1810,PRINGSEWU,0.67459017861325500000,0.66304164685181800000,0.12110611992752200000,mandiri
92,11,9211,MANOKWARI SELATAN,0.67345331899958800000,0.71107919841845700000,1.00000000000000000000,mandiri
14,72,1472,KOTA DUMAI,0.67296137511332600000,0.65501337246474100000,0.20226957067052300000,mandiri
36,73,3673,KOTA SERANG,0.67278582495084100000,0.63747766720272300000,0.03760664720923180000,mandiri
35,27,3527,SAMPANG,0.67184212688223700000,0.64211081108187000000,0.28108627007210700000,mandiri
61,5,6105,SINTANG,0.66999396241182700000,0.60474904090901700000,0.09400055303075440000,mandiri
14,2,1402,INDRAGIRI HULU,0.66996560207350800000,0.60821834846523200000,0.12041805921595300000,mandiri
11,73,1173,KOTA LHOKSEUMAWE,0.66955417831964300000,0.66197408119493200000,0.21612851800414600000,mandiri
12,24,1224,NIAS UTARA,0.66941430228875900000,0.65313910823545800000,0.09526190300546780000,mandiri
73,8,7308,BONE,0.66875966898583200000,0.65581993270522600000,0.14810180236034900000,mandiri
35,3,3503,TRENGGALEK,0.66861485270501000000,0.63722979896593100000,0.22669162043473000000,mandiri
75,3,7503,BONE BOLANGO,0.66839153525285300000,0.66379142831592300000,0.16285501045716000000,mandiri
75,71,7571,KOTA GORONTALO,0.66804288174229300000,0.65261910960149400000,0.10611237973161900000,mandiri
75,1,7501,GORONTALO,0.66796519768069000000,0.64322288321971900000,0.11363835476116100000,mandiri
12,14,1214,NIAS SELATAN,0.66695811985362000000,0.61676515911368700000,0.07521876147627080000,mandiri
12,10,1210,LABUHANBATU,0.66618315140339200000,0.63040421941571100000,0.06242170305265920000,mandiri
52,3,5203,LOMBOK TIMUR,0.66600205659235000000,0.65023662603507300000,0.16282344107057700000,mandiri
62,1,6201,KOTAWARINGIN BARAT,0.66465197155004900000,0.62951894116287900000,0.00527159467824094000,mandiri
73,22,7322,LUWU UTARA,0.66377855995552700000,0.65609270766086500000,0.19015490250001100000,mandiri
64,74,6474,KOTA BONTANG,0.66301952437570600000,0.60361508064585100000,0.23958271244040800000,mandiri
52,1,5201,LOMBOK BARAT,0.66266848474801900000,0.61265078489961600000,0.13852531933114800000,mandiri
11,72,1172,KOTA SABANG,0.66257061973040900000,0.61602849286386000000,0.21278717155044200000,mandiri
73,26,7326,TORAJA UTARA,0.66205197062934700000,0.66202377840773500000,0.29542384284985900000,mandiri
64,3,6403,BERAU,0.66204603791422100000,0.66204603791422100000,0.07745339895055770000,mandiri
12,3,1203,TAPANULI SELATAN,0.66182787314678400000,0.64843895781686500000,0.15569383976827800000,mandiri
16,2,1602,OGAN KOMERING ILIR,0.66038425470634300000,0.59777124100667300000,0.22570983260066600000,mandiri
12,19,1219,BATU BARA,0.65828207118392000000,0.61060971212178500000,0.09583405564601600000,mandiri
35,4,3504,TULUNGAGUNG,0.65746699378431100000,0.61464076903116300000,0.17745074798397200000,mandiri
92,1,9201,SORONG,0.65719306911231800000,0.58559155064361200000,1.00000000000000000000,mandiri
35,72,3572,KOTA BLITAR,0.65642046740657300000,0.58938450277507700000,0.17308757285980600000,mandiri
33,16,3316,BLORA,0.65555587576992800000,0.64162853158596200000,0.05550368927044300000,mandiri
12,2,1202,TAPANULI UTARA,0.65522816619342000000,0.64760537561695300000,0.15922193240151800000,mandiri
32,79,3279,KOTA BANJAR,0.65471746356282900000,0.63895342799556900000,0.22930543621665300000,mandiri
12,20,1220,PADANG LAWAS UTARA,0.65225050252441800000,0.63601023674119200000,0.13139647713570000000,mandiri
63,6,6306,HULU SUNGAI SELATAN,0.65167252331026800000,0.59242216342647100000,0.05834369268162170000,mandiri
35,2,3502,PONOROGO,0.65138595006983000000,0.63468397092536600000,0.22088252783771700000,mandiri
62,2,6202,KOTAWARINGIN TIMUR,0.65021080812571100000,0.62234012980480200000,0.09642139215457440000,mandiri
32,13,3213,SUBANG,0.64999323317456800000,0.57380860456136700000,0.10165605973330200000,mandiri
35,79,3579,KOTA BATU,0.64948727985632600000,0.64948727985632600000,0.16560471848847900000,mandiri
63,9,6309,TABALONG,0.64847832205970600000,0.61143003880117600000,0.07934174157526600000,mandiri
33,7,3307,WONOSOBO,0.64840659891370900000,0.61067679148478100000,0.10172457133975100000,mandiri
32,5,3205,GARUT,0.64830253884451900000,0.63806262007569300000,0.09892100099044260000,mandiri
63,72,6372,KOTA BANJARBARU,0.64802135818156700000,0.58933772456944200000,0.17801284742484300000,mandiri
91,2,9102,JAYAWIJAYA,0.64680468321974700000,0.63319473434820000000,0.27161182909541200000,mandiri
35,74,3574,KOTA PROBOLINGGO,0.64600116265605400000,0.59115402392449900000,0.09436201560081320000,mandiri
15,71,1571,KOTA JAMBI,0.64557951358027200000,0.50927541681769700000,0.05767405531429590000,mandiri
64,8,6408,KUTAI TIMUR,0.64545409276304900000,0.64840251404999900000,0.29514400158435800000,mandiri
32,18,3218,PANGANDARAN,0.64519098392005900000,0.60947378632097300000,0.11620479238904900000,mandiri
33,75,3375,KOTA PEKALONGAN,0.64440097211804000000,0.59893527656983500000,0.14074065086166400000,mandiri
73,9,7309,MAROS,0.64426449646826300000,0.63474268434732800000,0.10673808675452400000,mandiri
33,4,3304,BANJARNEGARA,0.64380270007064600000,0.62112266023975600000,0.08713669976732080000,mandiri
35,26,3526,BANGKALAN,0.64286448143617000000,0.62593718567449800000,1.00000000000000000000,mandiri
92,3,9203,FAKFAK,0.64036251332919400000,0.61717982170703700000,1.00000000000000000000,mandiri
35,22,3522,BOJONEGORO,0.63936094109121900000,0.40777609230241600000,0.14603071937145200000,mandiri
91,23,9123,LANNY JAYA,0.63924963680252700000,0.60824678977443200000,0.22052238569532300000,mandiri
21,1,2101,BINTAN,0.63904456729412200000,0.61888456320612800000,1.00000000000000000000,mandiri
63,8,6308,HULU SUNGAI UTARA,0.63871832206554800000,0.58813928407639000000,0.01441008159607280000,mandiri
32,11,3211,SUMEDANG,0.63822329141616900000,0.64151711477239000000,0.03315847422564150000,mandiri
18,1,1801,LAMPUNG SELATAN,0.63561198150458100000,0.57660368050347000000,0.15066531081209900000,mandiri
11,13,1113,GAYO LUES,0.63541588823218000000,0.60363105587824600000,0.27866861407605300000,mandiri
35,77,3577,KOTA MADIUN,0.63527422199953100000,0.52530504912365000000,1.00000000000000000000,mandiri
51,7,5107,KARANGASEM,0.63346989926381400000,0.60413454314515800000,1.00000000000000000000,mandiri
51,6,5106,BANGLI,0.63331250641819300000,0.61624768373835500000,1.00000000000000000000,mandiri
35,76,3576,KOTA MOJOKERTO,0.63323644329289500000,0.55291579503815000000,0.07764584656336710000,mandiri
91,13,9113,YAHUKIMO,0.63140430089162600000,0.60137205137288200000,1.00000000000000000000,mandiri
33,11,3311,SUKOHARJO,0.63130062141905500000,0.53813335191160300000,0.04130628164946460000,mandiri
32,3,3203,CIANJUR,0.63073725380749400000,0.62546485765168400000,0.11196631286310100000,mandiri
33,27,3327,PEMALANG,0.63007480809982300000,0.57501171437451500000,1.00000000000000000000,mandiri
33,13,3313,KARANGANYAR,0.62847937422346000000,0.61146282388883200000,0.08291404505771150000,mandiri
35,9,3509,JEMBER,0.62830973641478900000,0.54910018077422200000,0.04192549953791830000,mandiri
35,8,3508,LUMAJANG,0.62773452292402300000,0.59329273398579300000,0.15473815950128100000,mandiri
33,10,3310,KLATEN,0.62742731648775300000,0.58759258398612800000,0.08597726647197820000,mandiri
33,9,3309,BOYOLALI,0.62636910228196700000,0.60654084705514100000,0.25300817649403300000,mandiri
33,3,3303,PURBALINGGA,0.62417095487434600000,0.60835532938036500000,0.10519298937055000000,mandiri
18,6,1806,TANGGAMUS,0.62410179433691800000,0.62468654544010000000,0.19753841081992700000,mandiri
11,74,1174,KOTA LANGSA,0.62310423002525100000,0.62426931942049800000,1.00000000000000000000,mandiri
12,4,1204,NIAS,0.62252150973521100000,0.60061910273982900000,0.06739189996631680000,mandiri
11,12,1112,ACEH BARAT DAYA,0.62211885051062000000,0.54583452117905000000,0.30091543558344300000,mandiri
33,25,3325,BATANG,0.62083219895272200000,0.60441343039535800000,0.19239688781536000000,mandiri
35,6,3506,KEDIRI,0.62057862562481700000,0.53516413598150500000,0.13595683557746800000,mandiri
63,71,6371,KOTA BANJARMASIN,0.61829165030933500000,0.51792674739023300000,0.10666567766410200000,mandiri
35,13,3513,PROBOLINGGO,0.61821977524692600000,0.60854944407574400000,0.10689411615185800000,mandiri
33,23,3323,TEMANGGUNG,0.61699217399712000000,0.59830949379806300000,0.06840170819166580000,mandiri
82,3,8203,HALMAHERA UTARA,0.61694593292957400000,0.59946786086195600000,0.00611444796005935000,mandiri
35,18,3518,NGANJUK,0.61574881660527600000,0.56952805197593700000,0.06770671359887100000,mandiri
71,71,7171,KOTA MANADO,0.61484951896947000000,0.53883574062123200000,0.25501255997563500000,mandiri
35,17,3517,JOMBANG,0.61418529116817100000,0.57631861545600500000,1.00000000000000000000,mandiri
33,15,3315,GROBOGAN,0.61362187272255600000,0.61306497049902500000,0.11311122147086000000,mandiri
33,71,3371,KOTA MAGELANG,0.61246888045196500000,0.56602346169492000000,0.16613867132115200000,mandiri
52,8,5208,LOMBOK UTARA,0.61200531545496900000,0.59151778666079000000,0.24377779910745100000,mandiri
33,76,3376,KOTA TEGAL,0.61021632563618200000,0.54080177138002400000,0.16690536459411500000,mandiri
11,75,1175,KOTA SUBULUSSALAM,0.60906759383694100000,0.60633047969118600000,0.24726950501726800000,mandiri
36,2,3602,LEBAK,0.60753634205169000000,0.60393844446154700000,0.07019418573011190000,mandiri
33,5,3305,KEBUMEN,0.60738916648664100000,0.57631653745024300000,0.11230775608190000000,mandiri
32,12,3212,INDRAMAYU,0.60687034102597700000,0.61072235360672600000,0.17711178816459300000,mandiri
33,73,3373,KOTA SALATIGA,0.60544866460230100000,0.58214306240673300000,0.11645664811574400000,mandiri
35,7,3507,MALANG,0.60500570213439500000,0.56754417628623600000,1.00000000000000000000,mandiri
33,18,3318,PATI,0.60451677928452400000,0.58076086908189600000,0.05620251604068050000,mandiri
11,17,1117,BENER MERIAH,0.60419665264168600000,0.60419665264168600000,0.31370115255126900000,mandiri
53,15,5315,MANGGARAI BARAT,0.60370088940943800000,0.58828725112447100000,0.16367676532818900000,mandiri
33,20,3320,JEPARA,0.60278594712257400000,0.57350940117589200000,0.19305264551248000000,mandiri
34,2,3402,BANTUL,0.60229889342603000000,0.56310394254475500000,0.28548163809207200000,mandiri
33,29,3329,BREBES,0.60220125650857700000,0.57613566422675100000,0.10213065647868600000,mandiri
92,71,9271,KOTA SORONG,0.60018450684440500000,0.68535083451390500000,0.99999982085215000000,mandiri
34,1,3401,KULON PROGO,0.60010970046983800000,0.60150381587738700000,0.22696166751973900000,mandiri
32,72,3272,KOTA SUKABUMI,0.59825482058286600000,0.58121183573749500000,0.08714110337815620000,tergantung
33,6,3306,PURWOREJO,0.59742313655550200000,0.55278476000592400000,0.16910860965254000000,tergantung
21,2,2102,KARIMUN,0.59606729525651600000,0.54987488672696100000,1.00000000000000000000,tergantung
74,71,7471,KOTA KENDARI,0.59602409240661100000,0.58782370321401500000,0.22558953041008900000,tergantung
33,1,3301,CILACAP,0.59401493885604900000,0.56193374414690100000,0.15590646901618400000,tergantung
72,6,7206,MOROWALI,0.59141976525552400000,0.59049298706560300000,0.12522872498211500000,tergantung
33,17,3317,REMBANG,0.59132765798527900000,0.56944958086754700000,0.18860082442013100000,tergantung
11,16,1116,ACEH TAMIANG,0.59114286174459500000,0.58595781456591000000,0.30710319343371400000,tergantung
33,24,3324,KENDAL,0.59084746347098600000,0.56397913791328100000,0.09895128542397230000,tergantung
33,22,3322,SEMARANG,0.59037947292977400000,0.56821403725466700000,0.13863327179711600000,tergantung
11,15,1115,NAGAN RAYA,0.58946202260597900000,0.57579050537631000000,0.32812352220231300000,tergantung
92,6,9206,TELUK BINTUNI,0.58842582820854400000,0.51547930859485000000,0.23551057559950400000,tergantung
32,2,3202,SUKABUMI,0.58783011756814300000,0.57368154446616200000,0.07366673710559380000,tergantung
33,19,3319,KUDUS,0.58706017699159900000,0.55610065335508500000,0.01748819149517790000,tergantung
64,1,6401,PASER,0.58621714866394500000,0.54856070121809400000,0.26851196105191400000,tergantung
11,14,1114,ACEH JAYA,0.58574290297912900000,0.57563390584712600000,0.32879602002490800000,tergantung
51,1,5101,JEMBRANA,0.58463440761573100000,0.57053100159980600000,0.22768572730045200000,tergantung
52,71,5271,KOTA MATARAM,0.58262286864149000000,0.57467513744560400000,0.34293964239859600000,tergantung
32,17,3217,BANDUNG BARAT,0.58121713897370400000,0.50041783048223900000,0.06729304446864540000,tergantung
33,26,3326,PEKALONGAN,0.58074977072366800000,0.55044605971210300000,0.12375291882914300000,tergantung
33,8,3308,MAGELANG,0.57971262677143100000,0.55998779159883500000,1.00000000000000000000,tergantung
35,23,3523,TUBAN,0.57928074930474800000,0.55868549032201500000,0.16229609394287600000,tergantung
32,9,3209,CIREBON,0.57600906241867700000,0.56859332369900600000,0.11293901403776700000,tergantung
51,5,5105,KLUNGKUNG,0.57566981824511900000,0.53055476952618700000,0.28064702238821500000,tergantung
33,28,3328,TEGAL,0.57495643809380200000,0.57162267939209700000,0.14106521232859800000,tergantung
13,71,1371,KOTA PADANG,0.57391196468785500000,0.56162508687592800000,0.19367955060424000000,tergantung
33,2,3302,BANYUMAS,0.57361580935920700000,0.54674996677063800000,0.12267872845112600000,tergantung
92,2,9202,MANOKWARI,0.57247643617657200000,0.54945819934500100000,1.00000000000000000000,tergantung
35,16,3516,MOJOKERTO,0.57055022683035800000,0.54971974688114100000,0.09671411958974790000,tergantung
35,14,3514,PASURUAN,0.56887382763961100000,0.52760618509103500000,0.12456830978270100000,tergantung
33,21,3321,DEMAK,0.56874242600381000000,0.54918330582497000000,0.09102754990216100000,tergantung
33,72,3372,KOTA SURAKARTA,0.56864154429226800000,0.54453232811701600000,0.08159617316348370000,tergantung
11,18,1118,PIDIE JAYA,0.56723803951842600000,0.56722319575943400000,1.00000000000000000000,tergantung
73,24,7324,LUWU TIMUR,0.56603117387153300000,0.54794815003767700000,0.21840073212362000000,tergantung
32,4,3204,BANDUNG,0.56324802872525900000,0.49741888244630300000,0.04988526214179040000,tergantung
32,77,3277,KOTA CIMAHI,0.56200644664548600000,0.53222471723579800000,0.11390108994385200000,tergantung
51,2,5102,TABANAN,0.55489106796386600000,0.53834510073035900000,0.24480798147315400000,tergantung
35,24,3524,LAMONGAN,0.55455562985238100000,0.55072518290004100000,0.06122365981157140000,tergantung
32,14,3214,PURWAKARTA,0.54977332915094100000,0.53671473952032000000,0.03587552166186690000,tergantung
36,4,3604,SERANG,0.54719338055223600000,0.52363455795224500000,1.00000000000000000000,tergantung
14,71,1471,KOTA PEKANBARU,0.54236102479194800000,0.54201865031839000000,1.00000000000000000000,tergantung
35,73,3573,KOTA MALANG,0.53467798230241800000,0.44787832403899800000,0.11076228512801400000,tergantung
61,71,6171,KOTA PONTIANAK,0.53225182931304000000,0.51798484797615500000,0.17598852000934800000,tergantung
12,7,1207,DELI SERDANG,0.52402911547118600000,0.52047278881200400000,0.00450395980216022000,tergantung
15,8,1508,BUNGO,0.51046983575228400000,0.51102356613681800000,0.07811101007066690000,tergantung
32,74,3274,KOTA CIREBON,0.50217133822899500000,0.49063205596165300000,0.12509680183578800000,tergantung
34,4,3404,SLEMAN,0.50183034863634300000,0.47832848885786600000,0.18704965891900200000,tergantung
64,71,6471,KOTA BALIKPAPAN,0.49786827608861500000,0.46730795633162000000,0.25072614654481800000,tergantung
32,10,3210,MAJALENGKA,0.49475951904323900000,0.48811064986934300000,0.07435312781274770000,tergantung
64,72,6472,KOTA SAMARINDA,0.49236633278708800000,0.47457083108941900000,0.19733185438925800000,tergantung
18,71,1871,KOTA BANDAR LAMPUNG,0.48374362396430300000,0.49638613084504700000,0.09456404888042580000,tergantung
34,71,3471,KOTA YOGYAKARTA,0.48200459073305500000,0.45466989945268500000,0.16297667088724300000,tergantung
36,72,3672,KOTA CILEGON,0.48118929288243700000,0.43812512478556400000,0.20656945673020000000,tergantung
32,15,3215,KARAWANG,0.47476945919226000000,0.46929617004189500000,0.07592852229828850000,tergantung
16,71,1671,KOTA PALEMBANG,0.45236940969178000000,0.44897557549605700000,0.12978916370407700000,tergantung
73,71,7371,KOTA MAKASSAR,0.44757467086427000000,0.43919167209989900000,0.15661729000324700000,tergantung
35,25,3525,GRESIK,0.43878073042847900000,0.41988586647614600000,1.00000000000000000000,tergantung
32,71,3271,KOTA BOGOR,0.43322378621059500000,0.40492165077459200000,0.03113095677164900000,tergantung
51,71,5171,KOTA DENPASAR,0.41061659441178500000,0.37427536894144300000,0.22202951635135600000,tergantung
35,15,3515,SIDOARJO,0.40521193939792300000,0.34260545331944800000,0.09805022483522970000,tergantung
12,71,1271,KOTA MEDAN,0.38083003191320300000,0.37529133011901300000,0.19545280012801600000,tergantung
21,71,2171,KOTA BATAM,0.37928023647075300000,0.37235882218487600000,0.30301331252660000000,tergantung
51,4,5104,GIANYAR,0.37416526912966700000,0.31378291933191100000,0.26351200223275500000,tergantung
32,73,3273,KOTA BANDUNG,0.35767086270870700000,0.33067081134996800000,0.07513157034071810000,tergantung
33,74,3374,KOTA SEMARANG,0.35640073060613900000,0.34537180580203800000,0.24295022617260700000,tergantung
32,76,3276,KOTA DEPOK,0.34600646489086000000,0.29430177558601800000,0.06946184819781140000,tergantung
32,1,3201,BOGOR,0.33968397765772300000,0.29921736228453900000,0.00344120112504925000,tergantung
32,16,3216,BEKASI,0.33065024829709800000,0.29772132203623100000,0.05500844005123400000,tergantung
36,3,3603,TANGERANG,0.31239742534461500000,0.28750497430212300000,0.17362412865051700000,tergantung
36,71,3671,KOTA TANGERANG,0.29789066853647400000,0.26431145788028200000,0.27802415288823600000,tergantung
32,75,3275,KOTA BEKASI,0.28538333725109500000,0.28661302630198300000,0.13705224427767900000,tergantung
36,74,3674,KOTA TANGERANG SELATAN,0.24992006320489600000,0.22581014614571700000,0.20773526947481200000,tergantung
35,78,3578,KOTA SURABAYA,0.24951059233825500000,0.21955792080224400000,0.14283831369862100000,tergantung
51,3,5103,BADUNG,0.09526841316930730000,0.09526841316930730000,0.34065574392045500000,tergantung
