id_pemda,nama_pemda,apbd_pra,apbd_pasca,trd_pra,trd_pasca,pad_pra,pad_pasca,totbl_covid,pad_transfer_pra,pad_transfer_pasca,pad_apbd_pra,pad_apbd_pasca
998510,"Kab. Manggarai Barat",1.38E+12,1.15E+12,1.01E+12,9.21E+11,2.30E+11,97138524170,80795575118,0.227099519,0.105434884,0.167493648,0.08442119
963430,"Kab. Nagekeo",8.73E+11,7.30E+11,7.80E+11,6.47E+11,35355123188,25781586500,0,0.045349651,0.039838242,0.040476673,0.035336096
963446,"Kab. Sumba Barat Daya",1.16E+12,1.06E+12,9.78E+11,8.69E+11,48265164983,45820277487,0,0.049358495,0.052717998,0.041735243,0.043180395
963452,"Kab. Sumba Tengah",6.68E+11,5.44E+11,6.00E+11,5.02E+11,33202617103,30702617103,35000000000,0.05536234,0.061201907,0.049678437,0.056406502
975911,"Kab. Manggarai Timur",1.21E+12,9.99E+11,8.31E+11,6.82E+11,74227802711,43984610243,40458653919,0.089321216,0.064486311,0.061510164,0.044036749
978542,"Kab. Sabu Raijua",8.40E+11,7.63E+11,5.35E+11,4.71E+11,72107857937,66858036137,66965032270,0.134728308,0.142034868,0.08586779,0.087638528
999007,"Kab. Malaka",9.05E+11,7.96E+11,7.55E+11,6.61E+11,53035519937,47980131007,16604919458,0.070211345,0.072564639,0.058579353,0.060239885
993152,"Provinsi Maluku",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
980358,"Kab. Maluku Tenggara Barat",1.13E+12,9.62E+11,8.77E+11,7.33E+11,49855917329,32142936846,39344439901,0.056879962,0.043861295,0.044077802,0.033397153
993169,"Kab. Maluku Tengah",1.84E+12,1.78E+12,1.44E+12,1.24E+12,83302557000,83302557000,56060673000,0.057979542,0.067351313,0.045361777,0.046798763
993173,"Kab. Maluku Tenggara",1.04E+12,8.98E+11,8.01E+11,6.66E+11,55114847000,50475847000,31592221973,0.068788522,0.075834035,0.052819744,0.056221297
980362,"Kab. Buru",1.06E+12,0,0,0,0,0,0,#DIV/0!,#DIV/0!,0,#DIV/0!
993202,"Kota Ambon",1.33E+12,1.06E+12,9.07E+11,8.09E+11,1.95E+11,1.37E+11,59205406565,0.215351987,0.168892474,0.146871306,0.129326792
987439,"Kab. Seram Bagian Barat",1.12E+12,7.68E+11,8.85E+11,7.36E+11,35680907869,23050000000,43919840000,0.040333339,0.031326689,0.031719596,0.02999354
987422,"Kab. Seram Bagian Timur",9.87E+11,7.79E+11,9.22E+11,7.93E+11,23161146275,3072212948,9259261930,0.025113741,0.003872952,0.023454842,0.003942241
987621,"Kab. Kepulauan Aru",1.01E+12,8.81E+11,8.67E+11,7.60E+11,1.23E+11,1.05E+11,0,0.14183694,0.1377367,0.121640332,0.118915937
976061,"Kota Tual",6.23E+11,0,0,0,0,0,0,#DIV/0!,#DIV/0!,0,#DIV/0!
975772,"Kab. Maluku Barat Daya",1.20E+12,1.08E+12,9.39E+11,7.92E+11,1.48E+11,1.42E+11,17857995000,0.157287093,0.178906458,0.122882831,0.1312396
975622,"Kab. Buru Selatan",7.62E+11,6.44E+11,6.80E+11,5.89E+11,32285295000,16142647500,27233318000,0.047486832,0.027407553,0.042357719,0.025059069
993216,"Provinsi Papua",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
993237,"Kab. Biak Numfor",1.45E+12,0,0,0,0,0,0,#DIV/0!,#DIV/0!,0,#DIV/0!
993220,"Kab. Jayapura",1.43E+12,1.20E+12,1.10E+12,9.51E+11,1.76E+11,1.11E+11,46641606547,0.159910802,0.116231915,0.123091525,0.0923216
993290,"Kab. Jayawijaya",1.51E+12,1.10E+12,1.31E+12,1.15E+12,64601685042,38773314881,1.85E+11,0.049266034,0.033608061,0.042723573,0.035204142
993283,"Kab. Merauke",2.38E+12,2.05E+12,1.67E+12,1.41E+12,1.70E+11,1.25E+11,50384540000,0.102273484,0.088632336,0.071639846,0.061149447
993401,"Kab. Mimika",4.35E+12,3.58E+12,3.11E+12,2.25E+12,3.72E+11,3.36E+11,0,0.119576946,0.149087871,0.085408823,0.093723885
993305,"Kab. Nabire",0,8.47E+11,1.22E+12,1.04E+12,74677958520,54000000000,75521319690,0.06143234,0.051785028,#DIV/0!,0.063769324
993393,"Kab. Paniai",1.32E+12,1.22E+12,1.08E+12,1.00E+12,24973021134,24973021134,30000000000,0.023226256,0.024983235,0.018971358,0.020507028
993389,"Kab. Puncak Jaya",1.41E+12,0,0,0,0,0,0,#DIV/0!,#DIV/0!,0,#DIV/0!
993258,"Kab. Kepulauan Yapen",0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
993312,"Kota Jayapura",1.37E+12,1.21E+12,9.40E+11,8.13E+11,2.44E+11,1.44E+11,38057835475,0.259232901,0.176641117,0.177542885,0.118956658
998392,"Kab. Sarmi",1.12E+12,0,0,0,0,0,0,#DIV/0!,#DIV/0!,0,#DIV/0!
998400,"Kab. Keerom",1.10E+12,7.49E+11,7.62E+11,6.06E+11,33721943638,24241827188,44184229548,0.044281024,0.039980267,0.030796098,0.032363031
998477,"Kab. Yahukimo",1.63E+12,0,0,0,0,0,0,#DIV/0!,#DIV/0!,0,#DIV/0!
998421,"Kab. Pegunungan Bintang",1.58E+12,1.42E+12,1.49E+12,1.32E+12,24416429921,24416429921,21000000000,0.016386392,0.018479509,0.015405447,0.017155129
998414,"Kab. Tolikara",1.66E+12,0,0,0,0,0,0,#DIV/0!,#DIV/0!,0,#DIV/0!
998388,"Kab. Boven Digoel",1.32E+12,1.17E+12,1.06E+12,9.35E+11,33868233399,33868233399,20000000000,0.031845737,0.036236981,0.025615265,0.029068908
998367,"Kab. Mappi",0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
998371,"Kab. Asmat",1.64E+12,9.40E+11,1.46E+12,1.30E+12,1.08E+11,46888853864,30046810697,0.074318768,0.036057022,0.065913526,0.049856786
998460,"Kab. Waropen",0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
987511,"Kab. Supiori",8.16E+11,0,0,0,0,0,0,#DIV/0!,#DIV/0!,0,#DIV/0!
963461,"Kab. Mamberamo Raya",1.29E+12,0,0,0,0,0,0,#DIV/0!,#DIV/0!,0,#DIV/0!
976219,"Kab. Mamberamo Tengah",1.06E+12,0,0,0,0,0,0,#DIV/0!,#DIV/0!,0,#DIV/0!
976369,"Kab. Yalimo",0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
976514,"Kab. Lanny Jaya",1.41E+12,1.10E+12,1.21E+12,1.09E+12,22927720000,21927720000,99500000000,0.018976256,0.020161337,0.016247234,0.01993464
976664,"Kab. Nduga",1.17E+12,8.17E+11,1.07E+12,9.19E+11,27080919342,27080919342,8000000000,0.025363787,0.029453895,0.023177405,0.033143648
976962,"Kab. Dogiyai",1.04E+12,9.42E+11,7.34E+11,6.74E+11,9700565977,9700565977,34748787750,0.013222627,0.014385159,0.009328658,0.010300624
976812,"Kab. Puncak",1.70E+12,0,0,0,0,0,0,#DIV/0!,#DIV/0!,0,#DIV/0!
978567,"Kab. Intan Jaya",0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
978573,"Kab. Deiyai",8.75E+11,7.70E+11,8.00E+11,7.46E+11,1000000000,1000000000,33121346075,0.00124972,0.001339976,0.001143173,0.001298261
980011,"Provinsi Maluku Utara",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
993194,"Kab. Halmahera Tengah",1.07E+12,9.77E+11,6.48E+11,5.73E+11,53511968000,41989518299,23855240000,0.082544255,0.073308102,0.049947372,0.042980427
980028,"Kota Ternate",1.13E+12,1.00E+12,8.37E+11,7.63E+11,1.14E+11,79079442000,0,0.136222682,0.103640569,0.100539671,0.078690378
993180,"Kab. Halmahera Barat",1.10E+12,9.37E+11,9.10E+11,8.02E+11,1.48E+11,1.48E+11,0,0.162932038,0.184745589,0.134617746,0.158255522
998346,"Kab. Halmahera Timur",1.13E+12,8.84E+11,7.26E+11,6.11E+11,69914531719,57370847919,16726091700,0.096311819,0.093883401,0.061730714,0.064911658
998325,"Kab. Halmahera Selatan",1.56E+12,1.36E+12,1.38E+12,1.28E+12,1.00E+11,71654756744,22117375148,0.072564107,0.056032747,0.064271636,0.05253681
998311,"Kab. Halmahera Utara",1.21E+12,1.20E+12,7.23E+11,7.23E+11,2.03E+11,2.03E+11,36112132500,0.280399949,0.280399949,0.167258545,0.168287531
998332,"Kab. Kepulauan Sula",8.33E+11,7.30E+11,7.40E+11,6.61E+11,27321251700,16392751020,43542679500,0.036937421,0.02479562,0.032800191,0.022444651
998350,"Kota Tidore Kepulauan",9.43E+11,8.52E+11,8.58E+11,7.65E+11,46113789883,46113789883,2.11E+11,0.053766373,0.060315293,0.048901006,0.054119625
978551,"Kab. Pulau Morotai",9.00E+11,7.76E+11,7.42E+11,6.89E+11,1.25E+11,40173505420,52062363370,0.168802618,0.058349142,0.139304052,0.051763603
999010,"Kab. Pulau Taliabu",6.95E+11,6.89E+11,5.88E+11,5.88E+11,72434000000,72434000000,36019374748,0.123256728,0.123256728,0.104206331,0.105113654
993809,"Provinsi Banten",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
990917,"Kab. Lebak",2.79E+12,2.59E+12,1.99E+12,1.74E+12,3.85E+11,3.75E+11,67101276180,0.193795631,0.216152545,0.137939789,0.14468579
990900,"Kab. Pandeglang",2.79E+12,2.59E+12,2.10E+12,1.91E+12,2.41E+11,2.03E+11,55000000000,0.114629988,0.106593603,0.086199118,0.078496819
990895,"Kab. Serang",3.05E+12,0,0,0,0,0,0,#DIV/0!,#DIV/0!,0,#DIV/0!
990921,"Kab. Tangerang",6.22E+12,5.14E+12,2.94E+11,2.91E+11,2.76E+12,1.69E+12,3.00E+11,9.376607405,5.806331214,0.443574472,0.32938325
980049,"Kota Cilegon",2.03E+12,1.61E+12,8.88E+11,8.48E+11,7.27E+11,4.81E+11,0,0.819198863,0.567833782,0.358911604,0.299541418
991134,"Kota Tangerang",5.16E+12,3.73E+12,2.20E+12,2.09E+12,2.38E+12,1.19E+12,13000000000,1.080626818,0.568867095,0.46082989,0.319848746
975461,"Kota Serang",1.42E+12,1.37E+12,9.43E+11,8.41E+11,2.01E+11,1.73E+11,88000000000,0.212915741,0.205233238,0.14093099,0.125873753
978454,"Kota Tangerang Selatan",4.09E+12,3.24E+12,9.18E+11,9.20E+11,2.00E+12,1.39E+12,2.58E+11,2.17836159,1.511916878,0.48932814,0.429597727
993813,"Provinsi Bangka Belitung",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
990629,"Kab. Bangka",1.00E+12,1.15E+12,7.39E+11,8.46E+11,1.34E+11,88541151700,0,0.181812926,0.104643887,0.134182708,0.076998797
990612,"Kab. Belitung",1.21E+12,0,0,0,0,0,0,#DIV/0!,#DIV/0!,0,#DIV/0!
990701,"Kota Pangkal Pinang",8.71E+11,8.23E+11,5.25E+11,5.62E+11,1.58E+11,1.32E+11,45096737925,0.301383154,0.234039794,0.181573798,0.15995133
998189,"Kab. Bangka Selatan",9.98E+11,7.84E+11,7.53E+11,6.35E+11,65438334386,50148600496,0,0.086898942,0.079003747,0.065587664,0.063962601
998172,"Kab. Bangka Tengah",1.03E+12,0,0,0,0,0,0,#DIV/0!,#DIV/0!,0,#DIV/0!
998168,"Kab. Bangka Barat",1.09E+12,9.36E+11,7.83E+11,6.93E+11,72519688000,72519688000,25846745600,0.092659035,0.104621812,0.066453785,0.077495927
998193,"Kab. Belitung Timur",9.64E+11,8.44E+11,6.61E+11,5.73E+11,1.22E+11,89753461302,90520058052,0.18446553,0.15666236,0.126598037,0.106378441
993820,"Provinsi Gorontalo",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
980302,"Kab. Boalemo",8.95E+11,7.77E+11,6.83E+11,5.76E+11,67337407165,67337407165,1.06E+11,0.098554347,0.116959075,0.075262678,0.086695113
993038,"Kab. Gorontalo",1.56E+12,1.38E+12,1.23E+12,1.10E+12,1.76E+11,1.51E+11,21647905584,0.143348981,0.136433798,0.112734791,0.109006094
993084,"Kota Gorontalo",1.08E+12,9.67E+11,6.99E+11,6.36E+11,2.47E+11,2.12E+11,39404757442,0.353300862,0.33323279,0.228227009,0.219057414
998261,"Kab. Pohuwato",1.09E+12,9.28E+11,9.49E+11,8.34E+11,73487998106,73487998106,30620094640,0.077417927,0.088106301,0.06739614,0.079226055
998278,"Kab. Bone Bolango",1.09E+12,9.11E+11,9.00E+11,8.01E+11,1.04E+11,77617080000,39025994647,0.115840841,0.096958908,0.095818841,0.085212941
963421,"Kab. Gorontalo Utara",8.70E+11,6.90E+11,7.61E+11,6.54E+11,33293908018,25240641403,14640781124,0.043721582,0.038610866,0.03824909,0.036563157
998840,"Provinsi Kepulauan Riau",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
980121,"Kab. Natuna",1.36E+12,0,0,0,0,0,0,#DIV/0!,#DIV/0!,0,#DIV/0!
977412,"Kab. Kepulauan Anambas",1.23E+12,0,0,0,0,0,0,#DIV/0!,#DIV/0!,0,#DIV/0!
980117,"Kab. Karimun",1.38E+12,0,0,0,0,0,0,#DIV/0!,#DIV/0!,0,#DIV/0!
990523,"Kota Batam",3.01E+12,2.10E+12,1.12E+12,9.72E+11,1.50E+12,1.02E+12,2.06E+11,1.336187531,1.053258392,0.497541215,0.487123508
994708,"Kota Tanjung Pinang",1.05E+12,0,0,0,0,0,0,#DIV/0!,#DIV/0!,0,#DIV/0!
987464,"Kab. Lingga",1.11E+12,9.17E+11,8.91E+11,7.43E+11,39422540000,41284085348,0,0.044247346,0.055584188,0.035598071,0.045023132
990480,"Kab. Bintan",1.37E+12,0,0,0,0,0,0,#DIV/0!,#DIV/0!,0,#DIV/0!
998854,"Provinsi Papua Barat",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
993279,"Kab. Fak Fak",1.30E+12,0,0,0,0,0,0,#DIV/0!,#DIV/0!,0,#DIV/0!
993241,"Kab. Manokwari",1.46E+12,0,0,0,0,0,0,#DIV/0!,#DIV/0!,0,#DIV/0!
993262,"Kab. Sorong",1.86E+12,0,0,0,0,0,0,#DIV/0!,#DIV/0!,0,#DIV/0!
980383,"Kota Sorong",1.23E+12,219850,0,131910,0,87940,0,#DIV/0!,0.666666667,0,0.4
998456,"Kab. Raja Ampat",1.35E+12,1.20E+12,1.10E+12,1.16E+12,95329466000,45329466000,1.01E+11,0.08629674,0.039142299,0.070614419,0.037743388
998442,"Kab. Sorong Selatan",1.08E+12,0,0,0,0,0,0,#DIV/0!,#DIV/0!,0,#DIV/0!
998481,"Kab. Teluk Bintuni",2.89E+12,2.21E+12,1.36E+12,1.05E+12,60000000000,60000000000,88260477000,0.043963246,0.057212607,0.02074985,0.027142102
998498,"Kab. Teluk Wondama",2.17E+12,8.18E+11,7.38E+11,5.92E+11,34297000000,32078250000,45273699469,0.046496739,0.054181329,0.015782054,0.039204559
998435,"Kab. Kaimana",1.22E+12,8.61E+11,9.39E+11,7.73E+11,28860702468,28330987468,1.30E+11,0.030735969,0.036665344,0.023706805,0.032906586
978582,"Kab. Maybrat",1.05E+12,0,0,0,0,0,0,#DIV/0!,#DIV/0!,0,#DIV/0!
978598,"Kab. Tambrauw",1.13E+12,9.40E+11,9.41E+11,8.00E+11,4369625373,1109665955,50000000000,0.004644117,0.001386847,0.003871571,0.001180293
999004,"Kab. Manokwari Selatan",7.63E+11,0,0,0,0,0,0,#DIV/0!,#DIV/0!,0,#DIV/0!
999005,"Kab. Pegunungan Arfak",9.58E+11,0,0,0,0,0,0,#DIV/0!,#DIV/0!,0,#DIV/0!
955383,"Provinsi Sulawesi Barat",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
992804,"Kab. Majene",9.92E+11,8.58E+11,8.68E+11,7.78E+11,72270013436,67323741250,4029219688,0.083267937,0.086495601,0.07284386,0.07846478
992761,"Kab. Mamuju",1.18E+12,8.55E+11,9.94E+11,8.87E+11,1.12E+11,1.05E+11,16442669421,0.112679847,0.1183968,0.095018768,0.122811863
992921,"Kab. Polewali Mandar",1.57E+12,1.27E+12,1.29E+12,1.15E+12,1.80E+11,1.71E+11,1.32E+11,0.13892459,0.148305212,0.114589376,0.13425705
997599,"Kab. Mamasa",1.09E+12,7.06E+11,9.66E+11,8.37E+11,43985258914,32308180589,16235088058,0.045513684,0.038604582,0.040390466,0.045760747
998299,"Kab. Mamuju Utara",9.35E+11,8.59E+11,8.36E+11,7.63E+11,44906520888,40546970816,36029130694,0.053712174,0.053166447,0.048017142,0.047229238
999008,"Kab. Mamuju Tengah",7.42E+11,5.70E+11,6.50E+11,5.44E+11,33151439081,26521151265,22433876666,0.051003625,0.048779476,0.044681974,0.046506187
999001,"Provinsi Kalimantan Utara",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
992122,"Kab. Bulungan",1.27E+12,1.16E+12,9.41E+11,8.64E+11,96733520000,88733520000,43913410911,0.102745522,0.102749354,0.075934274,0.076381791
980269,"Kab. Malinau",1.53E+12,1.32E+12,1.39E+12,1.34E+12,72473031927,45181526657,1.50E+11,0.052075831,0.033610502,0.047499313,0.034209901
980252,"Kab. Nunukan",1.45E+12,8.80E+11,1.21E+12,1.10E+12,96151131107,91977851334,87350380456,0.079447124,0.083769345,0.066313755,0.104522845
941901,"Kota Tarakan",1.09E+12,9.33E+11,7.65E+11,6.74E+11,1.11E+11,60783363575,41045273282,0.144521688,0.090120213,0.101134941,0.065137033
975766,"Kab. Tana Tidung",8.42E+11,8.20E+11,7.21E+11,7.21E+11,26160395712,26160395712,20622565697,0.036281421,0.036281421,0.031064144,0.031913225
